amount,revenue,type,default
274.18,47203.49,B,0
645.65,45178.67,B,0
712.15,8203.99,A,0
671.35,19176.54,A,0
797.36,61278.09,B,0
849.54,52818.03,B,0
1748.01,46855.16,B,1
743.49,48135,B,0
792.32,26244.18,B,0
1083.81,34490.13,B,0
1279.64,45393.29,B,0
471.55,14353.31,A,0
1666.78,19034.3,A,0
1260.14,51302.67,B,0
1080.58,42750.26,B,0
576.81,32803.36,B,0
0,53738.29,B,0
788.72,51470.45,B,1
824.63,45199.03,B,0
1120.05,56641.45,B,0
1111.86,10083.19,A,0
2069.58,44586.64,B,1
711.47,45349.73,B,0
549.4,52825.71,B,0
314.09,33707.25,B,0
253.39,38200.24,B,0
1445.76,29249.63,B,0
186.25,36936.02,B,0
1146.28,24394.28,B,0
459.1,36098.17,B,0
1625.83,64984.58,B,0
335.95,29261.09,B,0
693.21,64701.48,B,0
1433.53,18271.67,A,0
849.01,67526.49,B,0
277.1,32016.26,B,0
1891.25,33127.17,B,0
1873.91,49531.84,B,1
588.39,49906.6,B,0
357.64,30311.19,B,0
1003.32,56827.79,B,0
711,20792.42,A,0
540.8,21213.14,A,0
1109.23,33861.64,B,0
607.97,33400.45,B,0
0,28003.47,B,0
1206.81,37687.71,B,0
556.3,24898.75,A,0
795.99,20704.49,A,0
1070.22,39168.99,B,0
445.55,39447.64,B,0
1548.34,15191.2,A,0
421.07,34757.41,B,0
1338.4,13374.08,A,0
0,15398.03,A,0
139.57,54629.91,B,0
900.97,42536.1,B,0
368.69,15561.45,B,0
1261.54,53462.85,B,0
1098.27,30709.79,B,0
327.83,39649.25,B,0
1091.39,22009.73,A,0
1525.13,35145.58,B,0
773.29,45109.36,B,0
1071.94,14571.62,A,0
1115,23056.4,A,0
926.43,48114.22,B,0
900.51,47772.05,B,0
1370.93,39433.23,B,0
594.38,32204.97,B,0
1199.91,43505.09,B,0
908.49,7368.02,A,0
1623.74,43244.64,B,0
495.75,34368.75,B,0
537.52,23665.18,B,0
602.46,16900.98,A,0
829.07,35863.2,B,0
989.96,17400.48,A,0
792.86,30357.55,B,0
0,19861.09,A,0
165.18,34340.33,B,0
1037.68,39578.09,B,0
570.4,54903.76,B,0
882.49,49020.27,B,0
1009.8,50350.13,B,0
558.54,39833.52,B,0
1694.88,25560.57,B,1
1034.16,31623.25,B,0
313.01,17522.36,A,0
1099.6,34926.97,B,0
636.05,32701.17,B,0
1280.79,23081.14,A,0
1354.7,29357.75,B,1
628.87,23327.69,A,0
964.61,33990.2,B,0
4.45,47257.44,B,0
1294.86,25429.03,A,0
1217.19,34386.74,B,0
656.19,28779.55,B,0
985.2,25547.01,B,0
175.98,22566.48,B,0
1299.08,53079.01,B,0
0,33610.94,B,0
421.1,17802.15,A,0
678.54,51889.39,B,0
0,34030.03,B,0
489.72,61796.19,B,0
234.01,43581.74,B,0
150.41,39461.28,B,0
621.89,17071.38,B,0
793.34,48526.74,B,0
234.72,50663.71,B,0
1198.51,46246.63,B,0
766.74,25507.59,B,0
903.87,52672.07,B,0
1605.94,34924.39,B,0
287.42,60872.22,B,0
259.91,48781.06,B,0
827.5,37753.18,B,0
926.35,30772.55,B,0
767.19,53340.98,B,0
105.31,47372.79,B,0
1354.25,42311.51,B,0
1180.29,18981.22,B,0
780.6,34936.31,B,0
6.07,46649.67,B,0
1421.57,20137.84,A,0
691.15,32477.53,B,0
1103.9,62563.1,B,0
0,50655.31,B,0
1254.81,30713.38,B,0
107.76,45562.17,B,0
163.17,28332.84,B,0
486.52,39568.56,B,0
866.89,41627.13,B,0
423.51,34187.74,B,0
746.92,42803.92,B,0
719.55,48490.22,B,0
556.49,47107.95,B,0
341.25,41747.16,B,0
580.85,29425.7,B,0
1645.41,34568.22,B,0
1277.01,14398.17,A,0
0,39305.33,B,0
1077.03,39276.83,B,0
0,59751.27,B,0
950.48,25082.96,A,0
1465.29,47746.66,B,0
0,30696.15,B,0
1386.41,31392.73,B,0
353.23,36607.04,B,0
334.45,29640.61,B,0
547.09,36592.6,B,0
667.08,33063.18,B,0
1385.95,23233.28,A,0
419,49286.87,B,0
768.35,50076.15,B,0
834.49,6387.86,A,0
1485.76,43295.65,B,0
960.33,47258.04,B,0
1060.47,37133.94,B,0
381.63,14917.34,B,0
1038.09,33821.57,B,0
0,46160.84,B,0
817.28,41598.32,B,0
1198.1,30255.81,B,0
1543.33,50905.89,B,1
1468.6,15195.95,A,0
307.81,56187.62,B,0
754.82,42060.36,B,0
918.86,7441.7,A,0
980.16,16483.46,A,0
962.51,35760.44,B,0
817.19,48916.01,B,0
1228.97,25545.53,A,0
1210.61,33499.53,B,0
1221.11,13588.27,A,0
277.17,36848.55,B,0
1170.84,43457,B,0
547.47,16525.7,A,0
756.48,61182.16,B,0
1198.54,30253.33,B,0
673.21,32985.8,B,0
921.91,22840.97,A,0
0,66822.71,B,0
1283.99,41185.8,B,0
1381.47,18265.67,A,0
729.29,50296.63,B,0
449.56,38847.49,B,0
797.9,18705.82,A,0
404.15,50328.42,B,0
2525.04,14879.29,A,1
1818,17635.71,A,0
414.76,37972.28,B,0
1065.93,26540.71,B,0
1160.32,24138.64,B,0
579.26,33745.43,B,0
1081.61,24030.42,B,0
1006.66,44776.86,B,0
1148.82,31672.88,B,0
1039.77,11160.5,A,0
0,45686.89,B,0
934.65,24111.52,B,0
1072.3,36530.3,B,0
610.29,18524.97,A,0
0,40227.16,B,0
299.27,50914.98,B,0
573.39,26904.79,B,0
709.43,28607.7,A,0
461.4,26502.02,B,0
556.33,39948.04,B,0
957.64,48622.41,B,0
524.04,24992.77,B,0
1123.39,30115.49,B,0
339.28,20992.26,A,0
571.01,30458.89,B,0
1631.96,43341.56,B,0
820.24,49190.95,B,0
605.19,17124.71,B,0
479.57,28236.55,B,0
656.09,58775.22,B,0
809.9,41262.14,B,0
1173.39,34506.45,B,0
437.75,37041.69,B,0
355.09,39737.22,B,0
986.35,48178.8,B,0
659.82,47392.34,B,0
902.46,23754.79,A,0
1130.02,36970.12,B,0
1436.13,19588.4,A,0
564.31,37413.13,B,0
167.13,38891.71,B,0
870.29,29256.95,B,0
941.33,46569.08,B,0
458.88,46193.51,B,0
528.43,40628.73,B,0
359.93,37004.5,B,0
460.73,33498.44,B,0
680.08,51931.74,B,0
369.35,22477.72,A,0
786.88,50928.64,B,0
1732.27,20496.78,A,0
1451.99,58057.17,B,0
305.5,36029.17,B,0
1589.73,13338.4,A,0
884.4,23833.06,A,0
1204.79,33603.9,B,0
1357.17,39315.62,B,0
477.79,36047.35,B,0
748.77,40040.59,B,0
743.5,43458.88,B,0
934.33,43580.01,B,0
968.19,19462.34,A,0
964.74,48313.35,B,0
874.03,22064.89,A,0
1211.77,45202.31,B,0
351.48,29571.67,B,0
1067.83,50975.81,B,0
1108.97,27472.07,B,0
981.2,16748.25,A,0
1333.67,17139.26,A,0
1993.21,14204.53,A,1
528.14,40055.56,B,0
654.17,13737.72,A,0
618.08,21174.82,A,0
287.69,17053.82,A,0
224.7,27729.64,B,0
368.43,26579.21,A,0
429.04,17137.89,B,0
32.67,32338.21,B,0
1111.11,48445.05,B,0
1339.23,35678,B,1
1932.75,58111.52,B,1
1234.68,34081.75,B,0
839.57,44526.9,B,0
429.75,38280.32,B,0
1068.46,21147.94,A,0
1060.41,14279.14,A,0
879.18,24467.44,B,0
52.04,38554.1,B,0
818.37,37525.37,B,0
1233.77,49643.6,B,0
690.09,15936.18,A,0
1434.25,25356.96,A,1
1501.54,45544.02,B,0
1180.92,27920.27,B,0
869.25,52389.89,B,0
0,45594.96,B,0
627.67,52813.53,B,0
395.6,27362.28,B,0
535.49,36354.02,B,0
978.6,40489.13,B,0
785.16,36988.03,B,0
791.96,11670.52,A,0
511.12,55965.47,B,0
0,36842.44,B,0
1253.19,40350.79,B,0
310.71,22788.79,A,0
0,42778.83,B,0
681.57,44705.04,B,0
334.08,29589.69,B,0
114.62,33191,B,0
1507.26,51196.17,B,0
678.65,41326.56,B,0
1289.61,45003.18,B,1
402.93,49607.45,B,0
635.86,30552.31,B,0
489.7,37277.01,B,0
878.43,29935.94,B,0
624.33,48371.69,B,0
248.49,35535.06,B,0
1225.41,45592.65,B,0
302.67,43921.55,B,0
1140.3,35861.79,B,0
588.31,31481.21,B,0
1268.48,45822.17,B,0
0,28978.25,B,0
1085.85,17217.82,A,0
907.82,37071.55,B,0
264.98,19647.56,A,0
1013.55,9645.17,A,0
95.64,12799.82,A,0
986.22,49778.74,B,0
851.41,39209.5,B,0
1067.55,20595.94,A,0
1055.77,18685.01,A,0
2094.68,37284.77,B,1
1018.98,46462.35,B,0
906.79,47128.86,B,0
0,51293.55,B,0
1097.16,19439.18,A,0
550.52,14468.13,A,0
627.5,56791.37,B,0
1068.37,11529.68,A,0
1198.79,26084.3,A,0
1702.06,17344.32,A,0
61.77,41638.9,B,0
47.69,30982.51,B,0
387.56,43838.16,B,0
1935.37,53190.19,B,0
328.33,37640.14,B,0
827.86,24668.52,B,0
259.46,49356.44,B,0
0,49952.56,B,0
281.4,29538.32,B,0
516.48,19668.12,A,0
994.03,33141.28,B,0
1344,20493.08,A,0
196.95,40999.4,B,0
889.17,16042.41,A,0
1080.84,22618.78,A,0
1279.95,40340.4,B,0
500.17,20683.12,B,0
918.75,27677.1,A,0
0,30921.06,B,0
1281.98,47246.52,B,0
1043.15,16917.78,A,0
1204.8,19003.55,A,0
262.14,39776.4,B,0
1085.78,36926.07,B,0
1815.19,22065.59,A,0
849.21,36869.74,B,0
1288.82,47489.39,B,0
893.11,41075.63,B,0
960.02,32236.38,B,0
936.92,40884.85,B,0
1892.44,23529.07,B,0
1394.56,40879.25,B,0
815.87,55133.59,B,0
608.8,69603.82,B,0
698.38,28830.6,B,0
667.1,19119.09,A,0
749.99,17805.81,A,0
0,46759.99,B,0
976.68,54506.69,B,0
733.83,25306.64,B,0
463.04,42283.13,B,0
709.82,41553.8,B,0
152.33,44818.75,B,0
1203.32,37334.11,B,0
1177.76,17270.85,A,0
0,58469.75,B,0
525.3,23143.85,A,0
975.18,21742.74,A,0
529.75,37310.28,B,0
614.59,56383.31,B,0
846.2,37830.83,B,0
823.53,14491.56,A,0
1705.92,24207.55,A,0
1765.9,49082.41,B,1
1490.23,23948.91,A,0
519.82,38445.27,B,0
390.25,9196.56,A,0
1154.52,36364.36,B,0
1594.17,36511.45,B,0
1623.52,37300.52,B,0
768.47,22073.44,A,0
810.35,19476.02,A,0
419.05,48256.8,B,0
501.72,21032.44,A,0
379.93,18420.45,A,0
707.36,16562.36,A,0
138.36,37979.18,B,0
578.42,56400.54,B,0
1117.55,44768.56,B,0
1567.43,39490.88,B,0
0,53841.12,B,0
847.49,22886.67,B,0
465.24,26070.84,A,0
1622.73,45457.3,B,0
429.88,32971.85,B,0
1458.14,11412.53,A,0
893.95,47375.7,B,0
1625.11,11362.55,A,0
1315.81,30776.62,B,0
1218.18,24879.6,B,0
548.46,12912.92,A,0
375.79,19560.31,A,0
193.28,55615.84,B,0
608.48,21549.39,B,0
1212.64,51878.06,B,0
377.19,20136.71,A,0
1558.74,32594.69,B,0
812.84,49974.11,B,0
2572.27,25239.46,A,1
1823.83,23859.92,A,0
675.17,54104.33,B,0
877.93,36701.25,B,0
695.92,37293.55,B,0
752.51,37330.46,B,0
1358.53,41842.45,B,0
1286.79,40362.01,B,0
397.48,41892.56,B,0
1069.5,41511.87,B,0
863.6,66547.76,B,0
827.25,43847.86,B,0
1104.5,14573.74,A,0
992.91,20493.87,A,0
706.48,48514.43,B,0
1511.33,13017.49,A,0
2079.23,50021.92,B,0
1543.87,15591.99,A,0
568,11882.63,A,0
909.99,45886.43,B,0
684.47,15665.89,A,0
1169.33,32999.64,B,0
971.99,49000.61,B,0
618.37,48714.99,B,0
1030.8,15852.47,A,0
985.66,49738.34,B,0
1029.53,51667.39,B,0
1089.37,35780.94,B,0
397.29,10119.65,A,0
771.51,19286.73,B,0
956.34,41066.12,B,0
0,18226.22,A,0
781.28,14820.58,A,0
1247.73,39503.19,B,0
1283.91,10633.42,A,0
1328.75,23435.46,A,0
284.26,35181.22,B,0
545.88,54900.94,B,0
925.12,40885.57,B,0
912.04,33857.21,B,0
0,31156.3,B,0
1192.69,30171.23,B,0
1567.31,21590.45,A,0
244.48,20025.79,A,0
676.3,25170.57,B,0
1186.67,16451.5,A,0
1079.37,23094.54,A,0
869.92,17958.2,B,0
1721.81,20862.66,A,1
1315.47,52915.91,B,1
1143.04,38908.2,B,0
0,37411.76,B,0
817.69,25134.43,B,0
1181.53,49990.42,B,0
404.34,55328.55,B,0
933.95,44937.84,B,0
1229.66,23422.32,A,0
919.02,28117.83,B,0
1112.78,49817.5,B,0
996.88,17198,A,0
1045.59,25214.16,B,0
766.71,37196.55,B,0
1147.89,40686.59,B,0
807.03,35225.43,B,0
1860.23,47898.7,B,0
0,28640.62,B,0
128.85,16840.55,A,0
1626.83,38289.32,B,0
903.21,30437.23,B,0
1293.6,37456.81,B,0
827.89,36133.93,B,0
0,28881.07,A,0
693.67,19160.46,A,0
538.36,43352.1,B,0
1176.84,52835.15,B,0
564.19,46975.39,B,0
245.36,33833.32,B,0
904.61,46461.85,B,0
0,37658.26,B,0
0,27175.98,B,0
1235.01,40130.07,B,0
1123.99,38336.61,B,0
466.32,27094.92,A,0
360.22,36456.67,B,0
0,31479.76,B,0
556.09,59236.77,B,0
30.81,16442.36,A,0
447.69,20278.41,A,0
1150.59,43378.7,B,0
246.64,33444.16,B,0
598.55,35164.87,B,0
769.49,5124.23,A,0
72.75,30537.2,B,0
291.92,31120.97,B,0
775.25,40640.93,B,0
649.14,47064.42,B,0
774.24,52521.31,B,0
763.25,21670.75,A,0
298.26,38974.87,B,0
969.29,27370.18,B,1
1311.76,20198.02,A,0
1007.36,34956.03,B,0
673.78,11884.58,A,0
324.43,46308.9,B,0
978.99,37998.26,B,0
176.41,19783.02,A,0
321.93,39386.72,B,0
1023.71,41845.74,B,0
579.82,42825.54,B,0
1082.26,17756.21,A,0
333.06,41192.75,B,0
800.35,46053.32,B,0
885.58,17365.12,A,0
1678.14,30898.56,B,1
523.02,36301.38,B,0
411.29,40831.58,B,0
872.74,8653.56,A,0
591.3,13377.64,A,0
1135.54,40460.81,B,0
443.71,19662.59,A,0
865.7,36785.04,B,0
1525.85,30526.47,B,1
829.11,51253.52,B,0
557.95,24806.73,A,0
1187.87,54059.97,B,0
111.43,33945.53,B,0
825.62,36456.26,B,0
0,37382.57,B,0
506.51,26529.45,A,0
357.43,21462.51,B,0
1689.74,7688.75,A,0
608.1,26811.03,B,0
1519.6,29155.38,B,0
968.01,30056.41,B,0
681.69,44167.95,B,0
0,49483.01,B,0
1944.23,14902.12,A,0
1046.63,44412.1,B,0
67.21,38465.64,B,0
48.11,32625.45,B,0
1360.83,34226.13,B,1
959.99,32365.78,B,0
865.25,10444.01,A,0
929.48,34675.49,B,0
857.85,23499.47,A,0
130.01,45752.44,B,0
810.96,36765.96,B,0
1370.86,55628.56,B,0
150.59,36321,B,0
1305.23,13715.62,A,0
315.56,28678.71,A,0
214.05,38248.65,B,0
81.09,14429.92,A,0
1215.35,34783.79,B,0
899.84,62762.5,B,0
473.27,50701.52,B,0
1152.74,16269.18,A,0
981.79,34819.8,B,0
874.94,50203.04,B,0
1427.58,10954.81,A,0
804.67,19720.27,A,0
1581.54,19360.91,A,0
1166.71,11846.42,A,0
328.3,39175.6,B,0
571.34,38896.45,B,0
300.43,38950.65,B,0
933.97,55348.39,B,0
0,36841.25,B,0
2360.67,24351.54,A,1
735.93,49178.72,B,0
875.04,40396.44,B,0
17.85,30610.62,B,0
115.12,47481.25,B,0
764.88,38805.49,B,0
199.07,23930.08,B,0
970.18,34981.05,B,0
542.6,58387.3,B,0
820.43,48363.78,B,0
792.53,23421.32,A,0
304.25,39136.17,B,0
679.59,34889.84,B,0
531.04,27204.24,B,0
895.88,40717.33,B,0
1536.68,44349.98,B,0
1620.87,47326.14,B,0
1364.43,10765.43,A,0
133.85,47799.51,B,0
612.6,42179.58,B,0
658.11,42188.65,B,0
105.45,42157.96,B,0
908.25,19404.68,A,0
444.66,38259.69,B,0
1257.44,37527.28,B,0
1411.4,26701.33,B,0
227.15,25043.46,A,0
499.68,54228.03,B,0
285.27,18223.1,B,0
1447.32,14314.02,A,0
135.68,40079.89,B,0
0,43800.97,B,0
739.06,34130.77,B,0
96.17,51624.69,B,0
1000.15,70555.37,B,0
1681.1,45761.18,B,0
309.28,48834.3,B,0
385.02,49381.94,B,0
1085.23,46690.31,B,0
408.74,43158.33,B,0
194.06,42330.01,B,0
639.74,14738.17,A,0
413.64,37572.97,B,0
671.7,18751.96,A,0
595.14,53258.39,B,0
603.03,18516.16,A,0
627.92,53897.27,B,0
681.17,10306.43,A,0
774.76,49461.48,B,0
15.19,13403.76,A,0
293.24,17215.91,A,0
1207.69,52993.93,B,0
549.1,19103,A,0
745,19247.12,A,0
674.2,17569.36,B,0
778.23,23800.19,A,0
526.98,49407.3,B,0
682.36,62562.4,B,0
729.27,16790.25,A,0
2112.88,12004.78,A,1
840.92,33165.26,B,0
0,36830.57,B,0
639.44,20978.27,A,0
191.74,53182.42,B,0
1348.08,22339.53,A,0
1048.44,39347.95,B,0
918.77,21534.47,A,0
1061.12,28392.32,B,0
296.79,33108.23,B,0
1695.16,21932.51,B,1
196.48,29583.62,B,0
724.66,55901.63,B,0
1160.05,17545.88,B,0
930.97,25908.86,B,0
1013.03,19738.27,A,1
1050.71,41489.1,B,0
166.21,20283.78,B,0
1252.72,18368.65,A,0
2072.36,30706.44,B,1
597.09,14917.33,A,0
1054.88,25087.28,A,0
287.49,25705.54,B,0
1403.63,17589.31,A,0
653.12,35772.8,B,0
992.15,17911.66,A,0
637.29,14297.49,A,0
795.06,36811.72,B,0
676.99,30170.68,B,0
1204.19,30150.87,B,0
327.27,36837.64,B,0
1781.31,41755.13,B,1
1485.86,20867.07,A,0
766.34,45398.92,B,0
1307.61,45967.89,B,0
598.69,14754.18,A,0
1345.78,23081.18,A,0
479.69,48424.39,B,0
1593.45,39810.29,B,0
1694.37,28771.28,B,0
0,15912.22,A,0
819.3,35874.6,B,0
0,44612.48,B,0
670.07,24681.17,B,0
1055,51190.95,B,0
374.88,49538.65,B,0
1031.17,48821.27,B,0
1204.49,42011.49,B,0
1469.17,28386.8,B,0
1126.92,15535.99,A,0
780.35,60092.09,B,0
1285.11,40924.03,B,0
1109.43,49933.49,B,0
621.34,39008.36,B,0
1873.24,12470.32,A,1
1499.76,36296.31,B,0
600.13,33978.76,B,0
803.08,39810.08,B,0
1261.14,21747.16,A,0
1470.06,38339.14,B,0
1858.78,35603.49,B,1
419.3,40746.89,B,0
593.62,40181.9,B,0
354.74,45271.64,B,0
1443,30310.7,B,0
807.04,53544.94,B,0
675.99,20695.8,A,0
932.85,24673.34,A,0
135.52,49617.42,B,0
0,17932.31,A,0
1472.44,23979.64,B,0
825.98,27922.65,B,0
695.98,33498.67,B,0
1788.15,37781.76,B,0
324.69,53054.92,B,0
1236.78,17697.07,A,0
1041.79,37173.22,B,0
383.98,24753.08,B,0
968.67,19910.35,B,0
0,32729.41,B,0
581.62,27620.21,B,0
0,25988.82,B,0
1027.08,15779.29,A,0
246.79,51245.76,B,0
762.72,40628.99,B,0
23.41,21784.85,A,0
444.8,15668.47,A,0
1349.25,19560.28,A,0
963.23,17544.78,A,0
110.09,41796.22,B,0
48.28,16380.02,A,0
666.97,16876.44,A,0
821.28,38719.61,B,0
350.1,21523.82,A,0
500.15,15139.93,A,0
318.19,14777.37,A,0
1838.97,38152.09,B,0
835.25,21317.77,A,0
1434.46,10931.35,B,0
1360.85,19178.01,B,1
68.4,11115.68,A,0
293.15,46677.67,B,0
0,44999.98,B,0
0,52198.6,B,0
503.13,23095.75,A,0
1492.62,10686.2,A,0
1150.65,34933.36,B,0
211.1,52577.4,B,0
329.84,47102.98,B,0
986.17,13932.5,A,0
857.82,42891.26,B,0
1506.72,26126.94,A,0
35.9,44445.63,B,0
420.19,17245.04,B,0
848.21,61681.18,B,0
592.49,35641.45,B,0
963.37,45890.08,B,0
0,44040.77,B,0
633.15,42876.1,B,0
702.65,33629.87,B,0
1723.55,14285.88,A,0
436.02,18171.99,A,0
1210.09,68550.59,B,0
1015.18,38137.52,B,0
621.13,33506.34,B,0
760.98,26208.68,A,0
265.83,28455.28,A,0
1634.53,14642.06,A,0
345.07,48155.07,B,0
813.86,54488.09,B,0
946.18,47569.44,B,0
661.87,12599.75,B,0
1524.53,18863.76,A,0
743.29,47109.35,B,0
307.24,34891.41,B,0
1322.22,64963.65,B,0
391.84,22874.48,B,0
1376.05,30824.22,B,0
356.7,39454.05,B,0
1022.6,15411.26,A,0
483.84,25332.2,B,0
121.99,46926.07,B,0
1766.68,45959.27,B,1
1396.29,43419.39,B,0
1108.27,14158.11,A,0
508.28,35018.93,B,0
608.32,32072.1,B,0
630.78,30715.21,B,0
1004.32,44155.81,B,0
56.65,55305.87,B,0
1875.57,46723.19,B,0
953.94,23533.48,B,0
449.69,53940.43,B,0
1286.31,41504.31,B,0
883.62,34290.01,B,0
573.11,36975.68,B,0
1315.82,41186.79,B,0
1169.48,36051.22,B,0
29.17,26602.35,B,0
1098.26,33002.56,B,0
406.83,38683.78,B,0
6.68,40252.51,B,0
1612.85,47054.02,B,0
572.98,28941.53,B,0
516.66,20540.45,B,0
822.4,22739.49,A,0
90.06,37823.25,B,0
112.58,12448.53,A,0
1065.36,38814.47,B,0
1269.86,40728.1,B,0
645.71,46233.08,B,0
842.91,38945.76,B,0
881.8,40786.09,B,0
1372.51,22929.98,B,0
660.99,66261.16,B,0
1095.51,15790.8,A,0
0,41596.57,B,0
2018.11,20096.36,A,0
738.37,40083.72,B,0
656.88,36606.68,B,0
409.56,35707.45,B,0
458.95,5254.49,A,0
332.32,39914.4,B,0
701.25,39378.41,B,0
1453.75,27570.22,B,0
1306.86,42204.42,B,0
746.61,42711.44,B,0
1176.58,13061.63,A,0
1068.2,34367.94,B,0
630.41,49685.09,B,0
1608.43,25753.93,B,0
429.97,47813.49,B,0
180.65,38114.28,B,0
588.15,40964.19,B,0
106.52,42296.71,B,0
1434.27,18953.07,B,0
569.39,35455.69,B,0
474.86,13936.66,A,0
492.47,33392.34,B,0
594.26,46127.28,B,0
979.57,46654.1,B,0
832.54,21583.89,A,0
395.08,23277.07,A,0
793.25,52486.55,B,0
674.74,42430.69,B,0
68.99,46198.12,B,0
566.44,40118.41,B,0
670.52,47103.46,B,0
1290.06,22045.61,A,0
982.75,39298.23,B,0
637.52,44853.1,B,0
965.72,17087.11,A,0
290.75,33234.28,B,0
1297,56388.06,B,0
699.58,21076.21,A,0
71.11,17543.18,A,0
1798.35,27504.17,B,0
883.64,35310.79,B,0
1093.73,33105.97,B,0
1313.08,21344.75,A,0
1006.04,53060.41,B,0
93.66,40622.96,B,0
889.43,22396.95,A,0
1298.73,16295.89,A,0
860.13,36813.16,B,0
535.77,56219.14,B,0
1052.55,16092.5,A,0
1213.76,48360.51,B,0
0,19394.38,A,0
933.97,55605.27,B,0
1065.57,54070.05,B,0
1218.82,42263.01,B,0
780.6,47275.68,B,0
283.25,37913.38,B,0
1688.64,58186.66,B,0
703.41,36531.46,B,0
465.33,45065.96,B,0
0,53915.8,B,0
1032.28,34899.32,B,0
1442.96,21633.29,A,0
1122.05,18617.92,A,0
444.17,17677.69,A,0
1369.52,33491.93,B,0
668.3,18446.8,A,0
999.66,42815.81,B,0
865.39,36136.49,B,0
632.37,45702.66,B,0
770.6,33229.87,B,0
191.59,44267.14,B,0
1191.43,32784.08,B,0
531.67,34031.44,B,0
908.27,61922.67,B,0
1441.67,38194.18,B,0
603.58,36650.35,B,0
528.01,14180.9,A,0
914.56,29048.16,A,0
1134.43,26473.9,A,0
897.76,39126.21,B,0
950.03,33644.73,B,0
729.55,16407.21,A,0
0,22021.88,B,0
667.91,44710.69,B,0
2128.36,18261.21,A,1
363.56,38813.37,B,0
419.09,24538.22,B,0
1099.72,43621.5,B,0
1179.72,17950.04,A,0
0,58107.33,B,0
1301.76,43480.1,B,0
205.53,24447.86,B,0
703.82,38825.07,B,0
917.36,69097.58,B,0
588.31,22600.34,A,0
1070.31,25764.06,B,0
968.99,10528.5,A,0
238.45,37476.48,B,0
1358.91,31551.31,B,0
962.13,29848.9,B,0
833.31,17864.02,A,0
513.96,39249.87,B,0
882.62,54002.67,B,0
984.96,44100.88,B,0
447.82,39544.42,B,0
251.82,38597.51,B,0
361.14,30887.14,B,0
899.93,17085.39,A,0
812.72,37284.69,B,0
525.07,14610.77,A,0
886.03,17912.56,A,0
1904.73,14870.12,A,0
1314.88,41205.66,B,0
1217.52,35882.56,B,0
1600.2,23101.18,A,0
847.72,12413.2,A,0
1130.66,45926.87,B,0
686.67,12456.16,A,0
0,39405.3,B,0
826.09,39468.54,B,0
1194.78,38424.14,B,0
844.45,51986.9,B,0
759.7,15747.18,A,0
1771.25,20306.41,A,1
621.73,54393.33,B,0
633.1,32634.94,B,0
1288.59,38991.03,B,0
1160.39,17249.22,A,0
1376.61,24385.41,A,0
1276.22,18528.51,A,0
415.42,22261.97,B,0
946.28,45727.48,B,0
1703.62,11861.14,A,0
750.87,31584.63,B,0
1377.82,15812.85,A,0
974.58,32456.69,B,0
926.24,20511.94,A,0
578.97,19548.27,A,0
377.73,19872.84,A,0
1445.04,22056.94,A,0
183.59,43738.49,B,0
1061.98,38395.23,B,0
916.77,17254.53,A,0
1400.66,49120.12,B,0
1576.81,44921.18,B,0
61.81,44986.94,B,0
2304.61,20924.69,A,1
1602.04,42106.41,B,0
1532.74,13173.9,A,1
514.33,32512.14,B,0
995.35,28391.01,B,0
952.06,25992.84,A,0
1728.17,22690.85,B,1
420.13,36922.13,B,0
493.77,49237.13,B,0
99.45,16696.28,A,0
640.03,52560.51,B,0
330.46,30567.41,B,0
1104.48,47460.48,B,0
611.94,25845.84,B,0
996.05,20466.01,A,0
0,40547.54,B,0
1716.26,19720.01,A,0
617.49,48750.33,B,0
1107.48,23606.76,B,0
1196.9,33593.51,B,0
902.84,17551.44,A,0
369.52,61722.58,B,0
632.02,22723.26,A,0
1349.21,19186.39,B,0
956.21,14839.18,A,0
1615.14,24012.62,A,0
631.15,59465.69,B,0
0,33637.49,B,0
519.57,50487.21,B,0
1564.2,15053.76,A,0
359.83,38427.76,B,0
1068.98,45337.5,B,0
196.17,15829.45,A,0
616.23,56729.3,B,0
659.28,54804.72,B,0
1284.73,37584.98,B,0
1226.18,54068.4,B,0
286.5,37436.58,B,0
1401.13,8515.24,A,0
513.83,46582.65,B,0
400.28,37102.66,B,0
782.38,42157.9,B,0
1199.82,27473.13,B,0
1260.73,23456.88,B,0
855.54,42327.11,B,0
1454.2,14408,A,0
912.66,21055.55,A,0
1156.79,15905.85,A,0
1081.36,25670.97,B,0
1150.85,12692.64,A,0
794.74,16078.07,A,0
881.74,16545.45,A,0
228.99,54892.37,B,0
29.93,37626.28,B,0
706.99,26102.26,A,0
559.7,31341.71,B,0
1345.25,52148.35,B,0
1462.87,31102.98,B,0
719.03,56407.89,B,0
346.5,26927.5,B,0
676.85,29470.32,B,0
335.85,43322.45,B,0
1965.73,18472.72,A,1
814.34,59526.92,B,0
1150.39,40336.98,B,0
990.71,26461.92,A,0
1856.32,19340.43,A,1
610.82,46284.08,B,0
1002.72,46959.77,B,0
482.77,19880.96,A,0
1240.87,47944.37,B,0
0,27992.9,B,0
824.86,54593.3,B,0
784.38,49710.19,B,0
1839.99,15729.36,A,0
682.84,35480.26,B,0
77.81,56237.79,B,0
1276.29,36724.34,B,0
2204.19,24714.21,A,1
1244.01,49484.59,B,0
1290.52,15209.21,A,0
570.95,40634.57,B,0
1006.02,48138.69,B,0
903.65,48640.51,B,0
